subject,task,probe_number,n_trials,n_out_zone,n_in_zone,prop_out_zone,prop_in_zone,onoff,group,sart_number,time_on_task
10,Sart1,1.0,40,16,24,0.4,0.6,48.0,Controls,1,1.0
10,Sart1,2.0,30,10,20,0.3333333333333333,0.6666666666666666,74.0,Controls,1,2.0
10,Sart1,3.0,20,13,7,0.65,0.35,62.0,Controls,1,3.0
10,Sart1,4.0,40,31,9,0.775,0.225,33.0,Controls,1,4.0
10,Sart1,5.0,30,20,10,0.6666666666666666,0.3333333333333333,62.0,Controls,1,5.0
10,Sart1,6.0,20,13,7,0.65,0.35,68.0,Controls,1,6.0
10,Sart1,7.0,30,12,18,0.4,0.6,79.0,Controls,1,7.0
10,Sart1,8.0,40,22,18,0.55,0.45,61.0,Controls,1,8.0
10,Sart1,9.0,20,9,11,0.45,0.55,51.0,Controls,1,9.0
10,Sart1,10.0,40,27,13,0.675,0.325,38.0,Controls,1,10.0
10,Sart1,11.0,20,4,16,0.2,0.8,66.0,Controls,1,11.0
10,Sart1,12.0,30,19,11,0.6333333333333333,0.36666666666666664,41.0,Controls,1,12.0
10,Sart1,13.0,30,15,15,0.5,0.5,42.0,Controls,1,13.0
10,Sart1,14.0,20,11,9,0.55,0.45,28.0,Controls,1,14.0
10,Sart1,15.0,40,17,23,0.425,0.575,66.0,Controls,1,15.0
10,Sart2,1.0,20,5,15,0.25,0.75,60.0,Controls,2,16.0
10,Sart2,2.0,40,20,20,0.5,0.5,55.0,Controls,2,17.0
10,Sart2,3.0,20,14,6,0.7,0.3,39.0,Controls,2,18.0
10,Sart2,4.0,20,4,16,0.2,0.8,64.0,Controls,2,19.0
10,Sart2,5.0,30,18,12,0.6,0.4,63.0,Controls,2,20.0
10,Sart2,6.0,20,11,9,0.55,0.45,72.0,Controls,2,21.0
10,Sart2,7.0,30,9,21,0.3,0.7,59.0,Controls,2,22.0
10,Sart2,8.0,20,10,10,0.5,0.5,64.0,Controls,2,23.0
10,Sart2,9.0,40,13,27,0.325,0.675,57.0,Controls,2,24.0
10,Sart2,10.0,40,21,19,0.525,0.475,30.0,Controls,2,25.0
10,Sart2,11.0,40,22,18,0.55,0.45,68.0,Controls,2,26.0
10,Sart2,12.0,30,22,8,0.7333333333333333,0.26666666666666666,65.0,Controls,2,27.0
10,Sart2,13.0,40,25,15,0.625,0.375,64.0,Controls,2,28.0
10,Sart2,14.0,30,19,11,0.6333333333333333,0.36666666666666664,40.0,Controls,2,29.0
10,Sart2,15.0,30,13,17,0.43333333333333335,0.5666666666666667,40.0,Controls,2,30.0
10,Sart3,1.0,20,8,12,0.4,0.6,30.0,Controls,3,31.0
10,Sart3,2.0,30,19,11,0.6333333333333333,0.36666666666666664,34.0,Controls,3,32.0
10,Sart3,3.0,40,21,19,0.525,0.475,58.0,Controls,3,33.0
10,Sart3,4.0,40,21,19,0.525,0.475,33.0,Controls,3,34.0
10,Sart3,5.0,40,16,24,0.4,0.6,61.0,Controls,3,35.0
10,Sart3,6.0,30,20,10,0.6666666666666666,0.3333333333333333,46.0,Controls,3,36.0
10,Sart3,7.0,40,20,20,0.5,0.5,61.0,Controls,3,37.0
10,Sart3,8.0,20,6,14,0.3,0.7,67.0,Controls,3,38.0
10,Sart3,9.0,40,28,12,0.7,0.3,40.0,Controls,3,39.0
10,Sart3,10.0,30,8,22,0.26666666666666666,0.7333333333333333,35.0,Controls,3,40.0
10,Sart3,11.0,30,17,13,0.5666666666666667,0.43333333333333335,62.0,Controls,3,41.0
10,Sart3,12.0,20,8,12,0.4,0.6,65.0,Controls,3,42.0
10,Sart3,13.0,20,9,11,0.45,0.55,63.0,Controls,3,43.0
10,Sart3,14.0,30,9,21,0.3,0.7,38.0,Controls,3,44.0
10,Sart3,15.0,20,5,15,0.25,0.75,44.0,Controls,3,45.0
10,Sart4,1.0,30,2,28,0.06666666666666667,0.9333333333333333,68.0,Controls,4,46.0
10,Sart4,2.0,40,25,15,0.625,0.375,69.0,Controls,4,47.0
10,Sart4,3.0,20,4,16,0.2,0.8,74.0,Controls,4,48.0
10,Sart4,4.0,40,20,20,0.5,0.5,63.0,Controls,4,49.0
10,Sart4,5.0,20,12,8,0.6,0.4,36.0,Controls,4,50.0
10,Sart4,6.0,40,16,24,0.4,0.6,40.0,Controls,4,51.0
10,Sart4,7.0,40,19,21,0.475,0.525,37.0,Controls,4,52.0
10,Sart4,8.0,30,23,7,0.7666666666666667,0.23333333333333334,29.0,Controls,4,53.0
10,Sart4,9.0,30,14,16,0.4666666666666667,0.5333333333333333,49.0,Controls,4,54.0
10,Sart4,10.0,30,11,19,0.36666666666666664,0.6333333333333333,36.0,Controls,4,55.0
10,Sart4,11.0,20,9,11,0.45,0.55,65.0,Controls,4,56.0
10,Sart4,12.0,20,13,7,0.65,0.35,38.0,Controls,4,57.0
10,Sart4,13.0,40,20,20,0.5,0.5,54.0,Controls,4,58.0
10,Sart4,14.0,30,19,11,0.6333333333333333,0.36666666666666664,56.0,Controls,4,59.0
10,Sart4,15.0,20,13,7,0.65,0.35,65.0,Controls,4,60.0
11,Sart1,1.0,40,29,11,0.725,0.275,100.0,Controls,1,1.0
11,Sart1,2.0,20,7,13,0.35,0.65,99.0,Controls,1,2.0
11,Sart1,3.0,20,8,12,0.4,0.6,100.0,Controls,1,3.0
11,Sart1,4.0,40,21,19,0.525,0.475,100.0,Controls,1,4.0
11,Sart1,5.0,40,14,26,0.35,0.65,100.0,Controls,1,5.0
11,Sart1,6.0,40,15,25,0.375,0.625,99.0,Controls,1,6.0
11,Sart1,7.0,40,22,18,0.55,0.45,100.0,Controls,1,7.0
11,Sart1,8.0,20,0,20,0.0,1.0,99.0,Controls,1,8.0
11,Sart1,9.0,20,12,8,0.6,0.4,100.0,Controls,1,9.0
11,Sart1,10.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,1,10.0
11,Sart1,11.0,30,19,11,0.6333333333333333,0.36666666666666664,54.0,Controls,1,11.0
11,Sart1,12.0,30,16,14,0.5333333333333333,0.4666666666666667,99.0,Controls,1,12.0
11,Sart1,13.0,30,11,19,0.36666666666666664,0.6333333333333333,58.0,Controls,1,13.0
11,Sart1,14.0,20,8,12,0.4,0.6,99.0,Controls,1,14.0
11,Sart1,15.0,30,8,22,0.26666666666666666,0.7333333333333333,100.0,Controls,1,15.0
11,Sart2,1.0,20,16,4,0.8,0.2,99.0,Controls,2,16.0
11,Sart2,2.0,20,0,20,0.0,1.0,100.0,Controls,2,17.0
11,Sart2,3.0,20,0,20,0.0,1.0,100.0,Controls,2,18.0
11,Sart2,4.0,30,30,0,1.0,0.0,53.0,Controls,2,19.0
11,Sart2,5.0,40,0,40,0.0,1.0,79.0,Controls,2,20.0
11,Sart2,6.0,40,0,40,0.0,1.0,73.0,Controls,2,21.0
11,Sart2,7.0,40,12,28,0.3,0.7,67.0,Controls,2,22.0
11,Sart2,8.0,30,0,30,0.0,1.0,71.0,Controls,2,23.0
11,Sart2,9.0,30,0,30,0.0,1.0,71.0,Controls,2,24.0
11,Sart2,10.0,30,27,3,0.9,0.1,65.0,Controls,2,25.0
11,Sart2,11.0,30,23,7,0.7666666666666667,0.23333333333333334,82.0,Controls,2,26.0
11,Sart2,12.0,20,0,20,0.0,1.0,100.0,Controls,2,27.0
11,Sart2,13.0,20,0,20,0.0,1.0,100.0,Controls,2,28.0
11,Sart2,14.0,40,22,18,0.55,0.45,86.0,Controls,2,29.0
11,Sart2,15.0,40,40,0,1.0,0.0,100.0,Controls,2,30.0
11,Sart3,1.0,40,17,23,0.425,0.575,100.0,Controls,3,31.0
11,Sart3,2.0,40,19,21,0.475,0.525,100.0,Controls,3,32.0
11,Sart3,3.0,20,10,10,0.5,0.5,100.0,Controls,3,33.0
11,Sart3,4.0,30,15,15,0.5,0.5,100.0,Controls,3,34.0
11,Sart3,5.0,20,4,16,0.2,0.8,100.0,Controls,3,35.0
11,Sart3,6.0,40,26,14,0.65,0.35,99.0,Controls,3,36.0
11,Sart3,7.0,30,17,13,0.5666666666666667,0.43333333333333335,77.0,Controls,3,37.0
11,Sart3,8.0,40,29,11,0.725,0.275,67.0,Controls,3,38.0
11,Sart3,9.0,20,6,14,0.3,0.7,89.0,Controls,3,39.0
11,Sart3,10.0,20,5,15,0.25,0.75,100.0,Controls,3,40.0
11,Sart3,11.0,30,17,13,0.5666666666666667,0.43333333333333335,94.0,Controls,3,41.0
11,Sart3,12.0,40,19,21,0.475,0.525,87.0,Controls,3,42.0
11,Sart3,13.0,30,11,19,0.36666666666666664,0.6333333333333333,98.0,Controls,3,43.0
11,Sart3,14.0,30,18,12,0.6,0.4,76.0,Controls,3,44.0
11,Sart3,15.0,20,20,0,1.0,0.0,62.0,Controls,3,45.0
11,Sart4,1.0,40,22,18,0.55,0.45,100.0,Controls,4,46.0
11,Sart4,2.0,40,23,17,0.575,0.425,53.0,Controls,4,47.0
11,Sart4,3.0,30,27,3,0.9,0.1,57.0,Controls,4,48.0
11,Sart4,4.0,20,11,9,0.55,0.45,74.0,Controls,4,49.0
11,Sart4,5.0,40,29,11,0.725,0.275,40.0,Controls,4,50.0
11,Sart4,6.0,20,14,6,0.7,0.3,76.0,Controls,4,51.0
11,Sart4,7.0,20,12,8,0.6,0.4,73.0,Controls,4,52.0
11,Sart4,8.0,30,27,3,0.9,0.1,79.0,Controls,4,53.0
11,Sart4,9.0,30,21,9,0.7,0.3,65.0,Controls,4,54.0
11,Sart4,10.0,30,21,9,0.7,0.3,70.0,Controls,4,55.0
11,Sart4,11.0,30,21,9,0.7,0.3,99.0,Controls,4,56.0
11,Sart4,12.0,40,29,11,0.725,0.275,100.0,Controls,4,57.0
11,Sart4,13.0,20,13,7,0.65,0.35,99.0,Controls,4,58.0
11,Sart4,14.0,20,7,13,0.35,0.65,100.0,Controls,4,59.0
11,Sart4,15.0,40,17,23,0.425,0.575,83.0,Controls,4,60.0
12,Sart1,1.0,30,10,20,0.3333333333333333,0.6666666666666666,96.0,Controls,1,1.0
12,Sart1,2.0,40,28,12,0.7,0.3,96.0,Controls,1,2.0
12,Sart1,3.0,30,14,16,0.4666666666666667,0.5333333333333333,87.0,Controls,1,3.0
12,Sart1,4.0,40,14,26,0.35,0.65,44.0,Controls,1,4.0
12,Sart1,5.0,40,7,33,0.175,0.825,38.0,Controls,1,5.0
12,Sart1,6.0,20,13,7,0.65,0.35,28.0,Controls,1,6.0
12,Sart1,7.0,20,14,6,0.7,0.3,12.0,Controls,1,7.0
12,Sart1,8.0,30,3,27,0.1,0.9,84.0,Controls,1,8.0
12,Sart1,9.0,40,26,14,0.65,0.35,21.0,Controls,1,9.0
12,Sart1,10.0,20,15,5,0.75,0.25,0.0,Controls,1,10.0
12,Sart1,11.0,40,29,11,0.725,0.275,30.0,Controls,1,11.0
12,Sart1,12.0,30,21,9,0.7,0.3,33.0,Controls,1,12.0
12,Sart1,13.0,20,9,11,0.45,0.55,5.0,Controls,1,13.0
12,Sart1,14.0,20,10,10,0.5,0.5,15.0,Controls,1,14.0
12,Sart1,15.0,30,12,18,0.4,0.6,3.0,Controls,1,15.0
12,Sart2,1.0,30,27,3,0.9,0.1,38.0,Controls,2,16.0
12,Sart2,2.0,30,10,20,0.3333333333333333,0.6666666666666666,29.0,Controls,2,17.0
12,Sart2,3.0,30,7,23,0.23333333333333334,0.7666666666666667,52.0,Controls,2,18.0
12,Sart2,4.0,20,0,20,0.0,1.0,32.0,Controls,2,19.0
12,Sart2,5.0,40,19,21,0.475,0.525,89.0,Controls,2,20.0
12,Sart2,6.0,20,11,9,0.55,0.45,36.0,Controls,2,21.0
12,Sart2,7.0,20,3,17,0.15,0.85,23.0,Controls,2,22.0
12,Sart2,8.0,40,17,23,0.425,0.575,13.0,Controls,2,23.0
12,Sart2,9.0,20,8,12,0.4,0.6,11.0,Controls,2,24.0
12,Sart2,10.0,40,26,14,0.65,0.35,27.0,Controls,2,25.0
12,Sart2,11.0,40,17,23,0.425,0.575,3.0,Controls,2,26.0
12,Sart2,12.0,30,17,13,0.5666666666666667,0.43333333333333335,72.0,Controls,2,27.0
12,Sart2,13.0,20,10,10,0.5,0.5,49.0,Controls,2,28.0
12,Sart2,14.0,30,11,19,0.36666666666666664,0.6333333333333333,80.0,Controls,2,29.0
12,Sart2,15.0,40,20,20,0.5,0.5,7.0,Controls,2,30.0
12,Sart3,1.0,30,9,21,0.3,0.7,84.0,Controls,3,31.0
12,Sart3,2.0,30,20,10,0.6666666666666666,0.3333333333333333,82.0,Controls,3,32.0
12,Sart3,3.0,20,8,12,0.4,0.6,74.0,Controls,3,33.0
12,Sart3,4.0,40,17,23,0.425,0.575,28.0,Controls,3,34.0
12,Sart3,5.0,20,10,10,0.5,0.5,37.0,Controls,3,35.0
12,Sart3,6.0,30,27,3,0.9,0.1,2.0,Controls,3,36.0
12,Sart3,7.0,30,19,11,0.6333333333333333,0.36666666666666664,2.0,Controls,3,37.0
12,Sart3,8.0,20,7,13,0.35,0.65,6.0,Controls,3,38.0
12,Sart3,9.0,20,11,9,0.55,0.45,6.0,Controls,3,39.0
12,Sart3,10.0,40,11,29,0.275,0.725,7.0,Controls,3,40.0
12,Sart3,11.0,40,21,19,0.525,0.475,12.0,Controls,3,41.0
12,Sart3,12.0,30,15,15,0.5,0.5,10.0,Controls,3,42.0
12,Sart3,13.0,40,24,16,0.6,0.4,84.0,Controls,3,43.0
12,Sart3,14.0,20,13,7,0.65,0.35,81.0,Controls,3,44.0
12,Sart3,15.0,40,20,20,0.5,0.5,3.0,Controls,3,45.0
12,Sart4,1.0,30,30,0,1.0,0.0,6.0,Controls,4,46.0
13,Sart1,1.0,40,7,33,0.175,0.825,92.0,Controls,1,1.0
13,Sart1,2.0,40,5,35,0.125,0.875,92.0,Controls,1,2.0
13,Sart1,3.0,30,10,20,0.3333333333333333,0.6666666666666666,97.0,Controls,1,3.0
13,Sart1,4.0,40,21,19,0.525,0.475,94.0,Controls,1,4.0
13,Sart1,5.0,40,6,34,0.15,0.85,95.0,Controls,1,5.0
13,Sart1,6.0,30,14,16,0.4666666666666667,0.5333333333333333,93.0,Controls,1,6.0
13,Sart1,7.0,20,3,17,0.15,0.85,95.0,Controls,1,7.0
13,Sart1,8.0,20,1,19,0.05,0.95,93.0,Controls,1,8.0
13,Sart1,9.0,30,13,17,0.43333333333333335,0.5666666666666667,91.0,Controls,1,9.0
13,Sart1,10.0,30,0,30,0.0,1.0,97.0,Controls,1,10.0
13,Sart1,11.0,20,18,2,0.9,0.1,92.0,Controls,1,11.0
13,Sart1,12.0,30,21,9,0.7,0.3,85.0,Controls,1,12.0
13,Sart1,13.0,20,9,11,0.45,0.55,97.0,Controls,1,13.0
13,Sart1,14.0,20,15,5,0.75,0.25,96.0,Controls,1,14.0
13,Sart1,15.0,40,32,8,0.8,0.2,95.0,Controls,1,15.0
13,Sart2,1.0,30,24,6,0.8,0.2,97.0,Controls,2,16.0
13,Sart2,2.0,40,38,2,0.95,0.05,98.0,Controls,2,17.0
13,Sart2,3.0,30,27,3,0.9,0.1,95.0,Controls,2,18.0
13,Sart2,4.0,20,10,10,0.5,0.5,99.0,Controls,2,19.0
13,Sart2,5.0,30,7,23,0.23333333333333334,0.7666666666666667,97.0,Controls,2,20.0
13,Sart2,6.0,20,0,20,0.0,1.0,96.0,Controls,2,21.0
13,Sart2,7.0,40,24,16,0.6,0.4,95.0,Controls,2,22.0
13,Sart2,8.0,20,5,15,0.25,0.75,97.0,Controls,2,23.0
13,Sart3,1.0,20,10,10,0.5,0.5,97.0,Controls,3,31.0
13,Sart3,2.0,30,16,14,0.5333333333333333,0.4666666666666667,99.0,Controls,3,32.0
13,Sart3,3.0,40,6,34,0.15,0.85,97.0,Controls,3,33.0
13,Sart3,4.0,20,7,13,0.35,0.65,96.0,Controls,3,34.0
13,Sart3,5.0,20,10,10,0.5,0.5,99.0,Controls,3,35.0
13,Sart3,6.0,20,0,20,0.0,1.0,96.0,Controls,3,36.0
13,Sart3,7.0,30,12,18,0.4,0.6,98.0,Controls,3,37.0
13,Sart3,8.0,40,30,10,0.75,0.25,99.0,Controls,3,38.0
13,Sart3,9.0,40,36,4,0.9,0.1,93.0,Controls,3,39.0
13,Sart3,10.0,30,13,17,0.43333333333333335,0.5666666666666667,93.0,Controls,3,40.0
13,Sart3,11.0,40,24,16,0.6,0.4,97.0,Controls,3,41.0
13,Sart3,12.0,30,21,9,0.7,0.3,98.0,Controls,3,42.0
13,Sart3,13.0,30,6,24,0.2,0.8,96.0,Controls,3,43.0
13,Sart3,14.0,40,29,11,0.725,0.275,98.0,Controls,3,44.0
13,Sart3,15.0,20,14,6,0.7,0.3,96.0,Controls,3,45.0
13,Sart4,1.0,40,18,22,0.45,0.55,95.0,Controls,4,46.0
13,Sart4,2.0,20,15,5,0.75,0.25,97.0,Controls,4,47.0
13,Sart4,3.0,20,12,8,0.6,0.4,99.0,Controls,4,48.0
13,Sart4,4.0,30,12,18,0.4,0.6,93.0,Controls,4,49.0
13,Sart4,5.0,30,21,9,0.7,0.3,95.0,Controls,4,50.0
13,Sart4,6.0,20,15,5,0.75,0.25,93.0,Controls,4,51.0
13,Sart4,7.0,20,6,14,0.3,0.7,97.0,Controls,4,52.0
13,Sart4,8.0,30,10,20,0.3333333333333333,0.6666666666666666,99.0,Controls,4,53.0
13,Sart4,9.0,40,25,15,0.625,0.375,89.0,Controls,4,54.0
13,Sart4,10.0,20,6,14,0.3,0.7,96.0,Controls,4,55.0
13,Sart4,11.0,30,8,22,0.26666666666666666,0.7333333333333333,96.0,Controls,4,56.0
13,Sart4,12.0,40,31,9,0.775,0.225,98.0,Controls,4,57.0
13,Sart4,13.0,40,28,12,0.7,0.3,97.0,Controls,4,58.0
13,Sart4,14.0,40,28,12,0.7,0.3,98.0,Controls,4,59.0
13,Sart4,15.0,30,11,19,0.36666666666666664,0.6333333333333333,95.0,Controls,4,60.0
14,Sart1,1.0,20,3,17,0.15,0.85,99.0,Controls,1,1.0
14,Sart1,2.0,40,9,31,0.225,0.775,96.0,Controls,1,2.0
14,Sart1,3.0,30,8,22,0.26666666666666666,0.7333333333333333,85.0,Controls,1,3.0
14,Sart1,4.0,20,4,16,0.2,0.8,85.0,Controls,1,4.0
14,Sart1,5.0,30,16,14,0.5333333333333333,0.4666666666666667,85.0,Controls,1,5.0
14,Sart1,6.0,30,19,11,0.6333333333333333,0.36666666666666664,83.0,Controls,1,6.0
14,Sart1,7.0,40,16,24,0.4,0.6,87.0,Controls,1,7.0
14,Sart1,8.0,40,9,31,0.225,0.775,79.0,Controls,1,8.0
14,Sart1,9.0,20,11,9,0.55,0.45,72.0,Controls,1,9.0
14,Sart1,10.0,30,6,24,0.2,0.8,74.0,Controls,1,10.0
14,Sart1,11.0,20,5,15,0.25,0.75,81.0,Controls,1,11.0
14,Sart1,12.0,30,14,16,0.4666666666666667,0.5333333333333333,81.0,Controls,1,12.0
14,Sart1,13.0,40,25,15,0.625,0.375,79.0,Controls,1,13.0
14,Sart1,14.0,40,9,31,0.225,0.775,74.0,Controls,1,14.0
14,Sart1,15.0,20,7,13,0.35,0.65,72.0,Controls,1,15.0
14,Sart2,1.0,30,15,15,0.5,0.5,84.0,Controls,2,16.0
14,Sart2,2.0,40,19,21,0.475,0.525,74.0,Controls,2,17.0
14,Sart2,3.0,40,7,33,0.175,0.825,74.0,Controls,2,18.0
14,Sart2,4.0,40,11,29,0.275,0.725,58.0,Controls,2,19.0
14,Sart2,5.0,20,17,3,0.85,0.15,71.0,Controls,2,20.0
14,Sart2,6.0,30,11,19,0.36666666666666664,0.6333333333333333,67.0,Controls,2,21.0
14,Sart2,7.0,30,20,10,0.6666666666666666,0.3333333333333333,63.0,Controls,2,22.0
14,Sart2,8.0,20,4,16,0.2,0.8,74.0,Controls,2,23.0
14,Sart2,9.0,20,1,19,0.05,0.95,78.0,Controls,2,24.0
14,Sart2,10.0,30,14,16,0.4666666666666667,0.5333333333333333,77.0,Controls,2,25.0
14,Sart2,11.0,40,22,18,0.55,0.45,66.0,Controls,2,26.0
14,Sart2,12.0,20,13,7,0.65,0.35,69.0,Controls,2,27.0
14,Sart2,13.0,20,17,3,0.85,0.15,71.0,Controls,2,28.0
14,Sart2,14.0,40,25,15,0.625,0.375,63.0,Controls,2,29.0
14,Sart2,15.0,30,21,9,0.7,0.3,59.0,Controls,2,30.0
14,Sart3,1.0,40,23,17,0.575,0.425,81.0,Controls,3,31.0
14,Sart3,2.0,30,22,8,0.7333333333333333,0.26666666666666666,51.0,Controls,3,32.0
14,Sart3,3.0,40,33,7,0.825,0.175,79.0,Controls,3,33.0
14,Sart3,4.0,30,28,2,0.9333333333333333,0.06666666666666667,79.0,Controls,3,34.0
14,Sart3,5.0,40,16,24,0.4,0.6,78.0,Controls,3,35.0
14,Sart3,6.0,20,10,10,0.5,0.5,80.0,Controls,3,36.0
14,Sart3,7.0,20,14,6,0.7,0.3,83.0,Controls,3,37.0
14,Sart3,8.0,40,21,19,0.525,0.475,71.0,Controls,3,38.0
14,Sart3,9.0,20,8,12,0.4,0.6,84.0,Controls,3,39.0
14,Sart3,10.0,30,16,14,0.5333333333333333,0.4666666666666667,61.0,Controls,3,40.0
14,Sart3,11.0,20,8,12,0.4,0.6,78.0,Controls,3,41.0
14,Sart3,12.0,30,15,15,0.5,0.5,75.0,Controls,3,42.0
14,Sart3,13.0,40,15,25,0.375,0.625,54.0,Controls,3,43.0
14,Sart3,14.0,30,11,19,0.36666666666666664,0.6333333333333333,58.0,Controls,3,44.0
14,Sart3,15.0,20,10,10,0.5,0.5,77.0,Controls,3,45.0
14,Sart4,1.0,40,31,9,0.775,0.225,82.0,Controls,4,46.0
14,Sart4,2.0,40,28,12,0.7,0.3,75.0,Controls,4,47.0
14,Sart4,3.0,40,28,12,0.7,0.3,80.0,Controls,4,48.0
14,Sart4,4.0,30,21,9,0.7,0.3,78.0,Controls,4,49.0
14,Sart4,5.0,20,14,6,0.7,0.3,81.0,Controls,4,50.0
14,Sart4,6.0,40,23,17,0.575,0.425,71.0,Controls,4,51.0
14,Sart4,7.0,20,14,6,0.7,0.3,71.0,Controls,4,52.0
14,Sart4,8.0,20,9,11,0.45,0.55,61.0,Controls,4,53.0
14,Sart4,9.0,40,16,24,0.4,0.6,65.0,Controls,4,54.0
14,Sart4,10.0,30,15,15,0.5,0.5,71.0,Controls,4,55.0
14,Sart4,11.0,30,11,19,0.36666666666666664,0.6333333333333333,75.0,Controls,4,56.0
14,Sart4,12.0,30,13,17,0.43333333333333335,0.5666666666666667,36.0,Controls,4,57.0
14,Sart4,13.0,20,8,12,0.4,0.6,74.0,Controls,4,58.0
14,Sart4,14.0,30,24,6,0.8,0.2,49.0,Controls,4,59.0
14,Sart4,15.0,20,17,3,0.85,0.15,60.0,Controls,4,60.0
15,Sart1,1.0,40,15,25,0.375,0.625,98.0,Controls,1,1.0
15,Sart1,2.0,30,13,17,0.43333333333333335,0.5666666666666667,98.0,Controls,1,2.0
15,Sart1,3.0,40,37,3,0.925,0.075,93.0,Controls,1,3.0
15,Sart1,4.0,30,24,6,0.8,0.2,97.0,Controls,1,4.0
15,Sart1,5.0,20,20,0,1.0,0.0,87.0,Controls,1,5.0
15,Sart1,6.0,40,18,22,0.45,0.55,98.0,Controls,1,6.0
15,Sart1,7.0,20,5,15,0.25,0.75,97.0,Controls,1,7.0
15,Sart1,8.0,30,15,15,0.5,0.5,98.0,Controls,1,8.0
15,Sart1,9.0,20,8,12,0.4,0.6,98.0,Controls,1,9.0
15,Sart1,10.0,20,5,15,0.25,0.75,76.0,Controls,1,10.0
15,Sart1,11.0,30,12,18,0.4,0.6,97.0,Controls,1,11.0
15,Sart1,12.0,40,9,31,0.225,0.775,96.0,Controls,1,12.0
15,Sart1,13.0,20,20,0,1.0,0.0,74.0,Controls,1,13.0
15,Sart1,14.0,30,16,14,0.5333333333333333,0.4666666666666667,91.0,Controls,1,14.0
15,Sart1,15.0,40,25,15,0.625,0.375,78.0,Controls,1,15.0
15,Sart2,1.0,30,11,19,0.36666666666666664,0.6333333333333333,96.0,Controls,2,16.0
15,Sart2,2.0,40,19,21,0.475,0.525,96.0,Controls,2,17.0
15,Sart2,3.0,30,9,21,0.3,0.7,88.0,Controls,2,18.0
15,Sart2,4.0,20,20,0,1.0,0.0,49.0,Controls,2,19.0
15,Sart2,5.0,30,18,12,0.6,0.4,90.0,Controls,2,20.0
15,Sart2,6.0,20,13,7,0.65,0.35,94.0,Controls,2,21.0
15,Sart2,7.0,20,11,9,0.55,0.45,91.0,Controls,2,22.0
15,Sart2,8.0,20,10,10,0.5,0.5,92.0,Controls,2,23.0
15,Sart2,9.0,30,8,22,0.26666666666666666,0.7333333333333333,93.0,Controls,2,24.0
15,Sart2,10.0,30,15,15,0.5,0.5,78.0,Controls,2,25.0
15,Sart2,11.0,40,15,25,0.375,0.625,98.0,Controls,2,26.0
15,Sart2,12.0,40,29,11,0.725,0.275,95.0,Controls,2,27.0
15,Sart2,13.0,40,18,22,0.45,0.55,96.0,Controls,2,28.0
15,Sart2,14.0,20,14,6,0.7,0.3,94.0,Controls,2,29.0
